rank,tensor,coord,bit_class,bit_index,trial,prompt,clean,corrupt,corrupt_logits_had_nan,EditDist,EditDist_Norm,BLEU,METEOR,BERTScore_F1,ROUGE1_F1,ROUGE2_F1,ROUGEL_F1
1,transformer.wte.weight,"(837, 496)",mantissa,10,2,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," , , , and , , as , , or , , respectively , , . , ,
 , , etc , , are , , in , , ( , , ), , , for , , if , , then , , otherwise , , is , , has , , does , , would , , should , , might , , could , , may , , will , , do , , which , , what , , how , , why , , when , , where , , to , , who",True,341.0,0.7594654788418709,0.4724186878758777,0.03432494279176201,0.7190119624137878,0.037037037037037035,0.0,0.037037037037037035
1,transformer.wte.weight,"(837, 496)",mantissa,10,2,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," , , , and , , so , , . , , are , , or , , respectively , , ( , , ) , , etc , , all , , in , ,
 , , have , , for , , on , , to , , from , , into , , out , , through , , by , , at , , between , , within , , with , , without , , against , , under , , over , , among , , across , , along , , as",True,390.0,0.752895752895753,0.4312572865610176,0.01019367991845056,0.7138199210166931,0.01680672268907563,0.0,0.01680672268907563
1,transformer.wte.weight,"(837, 496)",mantissa,10,2,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," , , , and , , which , , is , and . , , are , , . , are not , , or , , respectively , , ( , , ), , , have , , etc. , , do , , don , , aren , , haven , , didn , , weren , , but , , were , , had , , hadn , , did , , would , , wouldn , , if , , was , , wasn , , then , , that would , that , ,",True,260.0,0.7878787878787878,0.5025442905774142,0.027359781121751022,0.7290291786193848,0.018518518518518517,0.0,0.018518518518518517
1,transformer.wte.weight,"(837, 496)",mantissa,10,2,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," , , , and , , respectively , , . , ,
 , , or , , are , , ( , , ), , , etc , , in , , as , , & , , for , , with , , without , , by , , on , , under , , out , , to , , through , , over , , at , , from , , into , , back , , across , , between , , within , , outside , , inside , , around , , along",True,371.0,0.7556008146639511,0.5838768621249747,0.04945054945054945,0.7005788087844849,0.03669724770642202,0.0,0.03669724770642202
1,transformer.wte.weight,"(837, 496)",mantissa,17,3,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," , , , and , , but , , . , , is , and . , is . , and is , . . , . is , is and , are , , are and , and are , are . , are are , and were , , were , and and , were . , were and , . are , were were , were are , . were , are were , . and , have , , have . , have and , had , , had and , did , , did and",True,304.0,0.7169811320754716,1.0152938344458982,0.10373443983402489,0.7216566801071167,0.015151515151515152,0.0,0.015151515151515152
1,transformer.wte.weight,"(837, 496)",mantissa,17,3,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," , , , and , , as , , or , , respectively , , . , ,
 , , etc , , are , , in , , ( , , ), , , for , , if , , then , , otherwise , , is , , has , , does , , would , , should , , might , , could , , may , , will , , do , , which , , what , , how , , why , , when , , where , , to , , who",True,341.0,0.7594654788418709,0.4724186878758777,0.03432494279176201,0.7190119624137878,0.037037037037037035,0.0,0.037037037037037035
1,transformer.wte.weight,"(837, 496)",mantissa,17,3,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," , , , and , , so , , . , , are , , or , , respectively , , ( , , ) , , etc , , all , , in , ,
 , , have , , for , , on , , to , , from , , into , , out , , through , , by , , at , , between , , within , , with , , without , , against , , under , , over , , among , , across , , along , , as",True,390.0,0.752895752895753,0.4312572865610176,0.01019367991845056,0.7138199210166931,0.01680672268907563,0.0,0.01680672268907563
1,transformer.wte.weight,"(837, 496)",mantissa,17,3,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," , , , and , , which , , is , and . , , are , , . , are not , , or , , respectively , , ( , , ), , , have , , etc. , , do , , don , , aren , , haven , , didn , , weren , , but , , were , , had , , hadn , , did , , would , , wouldn , , if , , was , , wasn , , then , , that would , that , ,",True,260.0,0.7878787878787878,0.5025442905774142,0.027359781121751022,0.7290291786193848,0.018518518518518517,0.0,0.018518518518518517
1,transformer.wte.weight,"(837, 496)",mantissa,17,3,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," , , , and , , respectively , , . , ,
 , , or , , are , , ( , , ), , , etc , , in , , as , , & , , for , , with , , without , , by , , on , , under , , out , , to , , through , , over , , at , , from , , into , , back , , across , , between , , within , , outside , , inside , , around , , along",True,371.0,0.7556008146639511,0.5838768621249747,0.04945054945054945,0.7005788087844849,0.03669724770642202,0.0,0.03669724770642202
1,transformer.wte.weight,"(837, 496)",mantissa,10,4,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," , , , and , , but , , . , , is , and . , is . , and is , . . , . is , is and , are , , are and , and are , are . , are are , and were , , were , and and , were . , were and , . are , were were , were are , . were , are were , . and , have , , have . , have and , had , , had and , did , , did and",True,304.0,0.7169811320754716,1.0152938344458982,0.10373443983402489,0.7216566801071167,0.015151515151515152,0.0,0.015151515151515152
1,transformer.wte.weight,"(837, 496)",mantissa,10,4,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," , , , and , , as , , or , , respectively , , . , ,
 , , etc , , are , , in , , ( , , ), , , for , , if , , then , , otherwise , , is , , has , , does , , would , , should , , might , , could , , may , , will , , do , , which , , what , , how , , why , , when , , where , , to , , who",True,341.0,0.7594654788418709,0.4724186878758777,0.03432494279176201,0.7190119624137878,0.037037037037037035,0.0,0.037037037037037035
1,transformer.wte.weight,"(837, 496)",mantissa,10,4,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," , , , and , , so , , . , , are , , or , , respectively , , ( , , ) , , etc , , all , , in , ,
 , , have , , for , , on , , to , , from , , into , , out , , through , , by , , at , , between , , within , , with , , without , , against , , under , , over , , among , , across , , along , , as",True,390.0,0.752895752895753,0.4312572865610176,0.01019367991845056,0.7138199210166931,0.01680672268907563,0.0,0.01680672268907563
1,transformer.wte.weight,"(837, 496)",mantissa,10,4,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," , , , and , , which , , is , and . , , are , , . , are not , , or , , respectively , , ( , , ), , , have , , etc. , , do , , don , , aren , , haven , , didn , , weren , , but , , were , , had , , hadn , , did , , would , , wouldn , , if , , was , , wasn , , then , , that would , that , ,",True,260.0,0.7878787878787878,0.5025442905774142,0.027359781121751022,0.7290291786193848,0.018518518518518517,0.0,0.018518518518518517
1,transformer.wte.weight,"(837, 496)",mantissa,10,4,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," , , , and , , respectively , , . , ,
 , , or , , are , , ( , , ), , , etc , , in , , as , , & , , for , , with , , without , , by , , on , , under , , out , , to , , through , , over , , at , , from , , into , , back , , across , , between , , within , , outside , , inside , , around , , along",True,371.0,0.7556008146639511,0.5838768621249747,0.04945054945054945,0.7005788087844849,0.03669724770642202,0.0,0.03669724770642202
1,transformer.wte.weight,"(837, 496)",mantissa,22,5,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," , , , and , , but , , . , , is , and . , is . , and is , . . , . is , is and , are , , are and , and are , are . , are are , and were , , were , and and , were . , were and , . are , were were , were are , . were , are were , . and , have , , have . , have and , had , , had and , did , , did and",True,304.0,0.7169811320754716,1.0152938344458982,0.10373443983402489,0.7216566801071167,0.015151515151515152,0.0,0.015151515151515152
1,transformer.wte.weight,"(837, 496)",mantissa,22,5,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," , , , and , , as , , or , , respectively , , . , ,
 , , etc , , are , , in , , ( , , ), , , for , , if , , then , , otherwise , , is , , has , , does , , would , , should , , might , , could , , may , , will , , do , , which , , what , , how , , why , , when , , where , , to , , who",True,341.0,0.7594654788418709,0.4724186878758777,0.03432494279176201,0.7190119624137878,0.037037037037037035,0.0,0.037037037037037035
1,transformer.wte.weight,"(837, 496)",mantissa,22,5,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," , , , and , , so , , . , , are , , or , , respectively , , ( , , ) , , etc , , all , , in , ,
 , , have , , for , , on , , to , , from , , into , , out , , through , , by , , at , , between , , within , , with , , without , , against , , under , , over , , among , , across , , along , , as",True,390.0,0.752895752895753,0.4312572865610176,0.01019367991845056,0.7138199210166931,0.01680672268907563,0.0,0.01680672268907563
1,transformer.wte.weight,"(837, 496)",mantissa,22,5,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," , , , and , , which , , is , and . , , are , , . , are not , , or , , respectively , , ( , , ), , , have , , etc. , , do , , don , , aren , , haven , , didn , , weren , , but , , were , , had , , hadn , , did , , would , , wouldn , , if , , was , , wasn , , then , , that would , that , ,",True,260.0,0.7878787878787878,0.5025442905774142,0.027359781121751022,0.7290291786193848,0.018518518518518517,0.0,0.018518518518518517
1,transformer.wte.weight,"(837, 496)",mantissa,22,5,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," , , , and , , respectively , , . , ,
 , , or , , are , , ( , , ), , , etc , , in , , as , , & , , for , , with , , without , , by , , on , , under , , out , , to , , through , , over , , at , , from , , into , , back , , across , , between , , within , , outside , , inside , , around , , along",True,371.0,0.7556008146639511,0.5838768621249747,0.04945054945054945,0.7005788087844849,0.03669724770642202,0.0,0.03669724770642202
2,transformer.wte.weight,"(2488, 496)",sign,31,1,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @ and @ @ . @ @ & @ @. @ @, @ @@ @ @
 @ @ # @ @ ( @ @ ) @ @ (@ @ @) @ @( @ @)) @ @/ @ @ / @ @ | @ @| @ @|| @ @ || @ @ - @ @- @ @_ @ @ _ @ @ \ @ @\ @ @ __ @ @__ @ @ ___ @ @___ @ @____ @ @ ",True,345.0,0.8136792452830188,0.456644808904487,0.020746887966804975,0.709251344203949,0.022727272727272724,0.0,0.022727272727272724
2,transformer.wte.weight,"(2488, 496)",sign,31,1,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ @, @ @ and @ @ to @ @ . @ @@ @ @
 @ @ ( @ @ ) @ @ (@ @ @) @ @( @ @)) @ @ # @ @. @ @# @ @_ @ @ _ @ @ __ @ @__ @ @/ @ @ / @ @ \ @ @\ @ @ | @ @| @ @ ___ @ @___ @ @____ @ @_____ @ @  @ @ || @ @||",True,373.0,0.8307349665924276,0.40997797945352066,0.017162471395881004,0.7173810601234436,0.02469135802469136,0.0,0.02469135802469136
2,transformer.wte.weight,"(2488, 496)",sign,31,1,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," @ @ @ , @ @ . @ @ and @ @ are @ @ & @ @, @ @@ @ @ or @ @. @ @ is @ , , @ , or @ , and @ , respectively @ @ ( @ @ ) @ @
 @ @ $ @ @ # @ @ [ @ @ ] @ @ | @ @ ~ @ @~ @ @| @ @ ^ @ @^ @ @ \ @ @\ @ @[ @ @] @ @ / @ @/",True,419.0,0.8088803088803089,0.4772646417760986,0.01529051987767584,0.7248026132583618,0.02061855670103093,0.0,0.02061855670103093
2,transformer.wte.weight,"(2488, 496)",sign,31,1,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," @ @ @ , @ @ or @ @ . @ @ is @ , , @ , or @ , and @ @ are @ @ and @ , respectively @ @ ( @ @ ) @ @
 @ @ # @ @@ @ @, @ @( @ @ ), @ @ (@ @ @) @ @. @ @ can @ @ be @ @ if @ @ then @ @ else @ @ end @ @end @ @# @ @: @ @ : @ @ & @ @;",True,252.0,0.7636363636363637,0.4676701587253592,0.02051983584131327,0.7252485156059265,0.02197802197802198,0.0,0.02197802197802198
2,transformer.wte.weight,"(2488, 496)",sign,31,1,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @ and @ @ . @ @ is @ , , @ , and @ , respectively @ @ or @ @ are @ @ ( @ @ ), @ @@ @ @, @ @( @ @ ) @ @ will @ @ be @ @
 @ @ can @ @ have @ @ the @ @ property @ @ has @ @ a @ @ value @ @ that @ @ contains @ @ an @ @ reference @ @ to @ @. @ @ may @ @ contain",True,381.0,0.7759674134419552,0.5838768621249747,0.04395604395604395,0.7046942710876465,0.038834951456310676,0.0,0.038834951456310676
2,transformer.wte.weight,"(2488, 496)",sign,31,2,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," , , , and , , but , , . , , is , and . , is . , and is , . . , . is , is and , are , , are and , and are , are . , are are , and were , , were , and and , were . , were and , . are , were were , were are , . were , are were , . and , have , , have . , have and , had , , had and , did , , did and",True,304.0,0.7169811320754716,1.0152938344458982,0.10373443983402489,0.7216566801071167,0.015151515151515152,0.0,0.015151515151515152
2,transformer.wte.weight,"(2488, 496)",sign,31,2,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," , , , and , , as , , or , , respectively , , . , ,
 , , etc , , are , , in , , ( , , ), , , for , , if , , then , , otherwise , , is , , has , , does , , would , , should , , might , , could , , may , , will , , do , , which , , what , , how , , why , , when , , where , , to , , who",True,341.0,0.7594654788418709,0.4724186878758777,0.03432494279176201,0.7190119624137878,0.037037037037037035,0.0,0.037037037037037035
2,transformer.wte.weight,"(2488, 496)",sign,31,2,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," , , , and , , so , , . , , are , , or , , respectively , , ( , , ) , , etc , , all , , in , ,
 , , have , , for , , on , , to , , from , , into , , out , , through , , by , , at , , between , , within , , with , , without , , against , , under , , over , , among , , across , , along , , as",True,390.0,0.752895752895753,0.4312572865610176,0.01019367991845056,0.7138199210166931,0.01680672268907563,0.0,0.01680672268907563
2,transformer.wte.weight,"(2488, 496)",sign,31,2,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," , , , and , , which , , is , and . , , are , , . , are not , , or , , respectively , , ( , , ), , , have , , etc. , , do , , don , , aren , , haven , , didn , , weren , , but , , were , , had , , hadn , , did , , would , , wouldn , , if , , was , , wasn , , then , , that would , that , ,",True,260.0,0.7878787878787878,0.5025442905774142,0.027359781121751022,0.7290291786193848,0.018518518518518517,0.0,0.018518518518518517
2,transformer.wte.weight,"(2488, 496)",sign,31,2,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," , , , and , , respectively , , . , ,
 , , or , , are , , ( , , ), , , etc , , in , , as , , & , , for , , with , , without , , by , , on , , under , , out , , to , , through , , over , , at , , from , , into , , back , , across , , between , , within , , outside , , inside , , around , , along",True,371.0,0.7556008146639511,0.5838768621249747,0.04945054945054945,0.7005788087844849,0.03669724770642202,0.0,0.03669724770642202
2,transformer.wte.weight,"(2488, 496)",sign,31,3,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," @ @ @ , @ @ and @ @ . @ @ & @ @. @ @, @ @@ @ @
 @ @ # @ @ ( @ @ ) @ @ (@ @ @) @ @( @ @)) @ @/ @ @ / @ @ | @ @| @ @|| @ @ || @ @ - @ @- @ @_ @ @ _ @ @ \ @ @\ @ @ __ @ @__ @ @ ___ @ @___ @ @____ @ @ ",True,345.0,0.8136792452830188,0.456644808904487,0.020746887966804975,0.709251344203949,0.022727272727272724,0.0,0.022727272727272724
2,transformer.wte.weight,"(2488, 496)",sign,31,3,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," @ @ @ , @ @, @ @ and @ @ to @ @ . @ @@ @ @
 @ @ ( @ @ ) @ @ (@ @ @) @ @( @ @)) @ @ # @ @. @ @# @ @_ @ @ _ @ @ __ @ @__ @ @/ @ @ / @ @ \ @ @\ @ @ | @ @| @ @ ___ @ @___ @ @____ @ @_____ @ @  @ @ || @ @||",True,373.0,0.8307349665924276,0.40997797945352066,0.017162471395881004,0.7173810601234436,0.02469135802469136,0.0,0.02469135802469136
2,transformer.wte.weight,"(2488, 496)",sign,31,3,The bank transfer amount is," not included in the balance sheet.

The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included in the balance sheet. The bank transfer amount is not included"," @ @ @ , @ @ . @ @ and @ @ are @ @ & @ @, @ @@ @ @ or @ @. @ @ is @ , , @ , or @ , and @ , respectively @ @ ( @ @ ) @ @
 @ @ $ @ @ # @ @ [ @ @ ] @ @ | @ @ ~ @ @~ @ @| @ @ ^ @ @^ @ @ \ @ @\ @ @[ @ @] @ @ / @ @/",True,419.0,0.8088803088803089,0.4772646417760986,0.01529051987767584,0.7248026132583618,0.02061855670103093,0.0,0.02061855670103093
2,transformer.wte.weight,"(2488, 496)",sign,31,3,The recommended dose for a child is," 1.5 mg/kg.

The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is 1.5 mg/kg. The recommended dose for a child is"," @ @ @ , @ @ or @ @ . @ @ is @ , , @ , or @ , and @ @ are @ @ and @ , respectively @ @ ( @ @ ) @ @
 @ @ # @ @@ @ @, @ @( @ @ ), @ @ (@ @ @) @ @. @ @ can @ @ be @ @ if @ @ then @ @ else @ @ end @ @end @ @# @ @: @ @ : @ @ & @ @;",True,252.0,0.7636363636363637,0.4676701587253592,0.02051983584131327,0.7252485156059265,0.02197802197802198,0.0,0.02197802197802198
2,transformer.wte.weight,"(2488, 496)",sign,31,3,The evacuation order status is," being reviewed by the Department of Homeland Security.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July 1, 2017.

The evacuation order was issued by the Department of Homeland Security on July"," @ @ @ , @ @ and @ @ . @ @ is @ , , @ , and @ , respectively @ @ or @ @ are @ @ ( @ @ ), @ @@ @ @, @ @( @ @ ) @ @ will @ @ be @ @
 @ @ can @ @ have @ @ the @ @ property @ @ has @ @ a @ @ value @ @ that @ @ contains @ @ an @ @ reference @ @ to @ @. @ @ may @ @ contain",True,381.0,0.7759674134419552,0.5838768621249747,0.04395604395604395,0.7046942710876465,0.038834951456310676,0.0,0.038834951456310676
2,transformer.wte.weight,"(2488, 496)",sign,31,4,The weather today is," very good, and we're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow.

""We're going to be able to get some good weather tomorrow. We're going to be able to get some good weather tomorrow"," , , , and , , but , , . , , is , and . , is . , and is , . . , . is , is and , are , , are and , and are , are . , are are , and were , , were , and and , were . , were and , . are , were were , were are , . were , are were , . and , have , , have . , have and , had , , had and , did , , did and",True,304.0,0.7169811320754716,1.0152938344458982,0.10373443983402489,0.7216566801071167,0.015151515151515152,0.0,0.015151515151515152
2,transformer.wte.weight,"(2488, 496)",sign,31,4,The patient should take," a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

The patient should be given a blood test to confirm the diagnosis.

"," , , , and , , as , , or , , respectively , , . , ,
 , , etc , , are , , in , , ( , , ), , , for , , if , , then , , otherwise , , is , , has , , does , , would , , should , , might , , could , , may , , will , , do , , which , , what , , how , , why , , when , , where , , to , , who",True,341.0,0.7594654788418709,0.4724186878758777,0.03432494279176201,0.7190119624137878,0.037037037037037035,0.0,0.037037037037037035
